database_name,table_schema,table_name,column_name,data_type,ordinal_position,Description,Use_it,column_ID,unique_count,row,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_LANGUAGE_CODE,STRING,40,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_LANGUAGE_CODE,93,2053,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_LANGUAGE_NAME,STRING,38,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_LANGUAGE_NAME,173,1867,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_LANGUAGE_NAME,STRING,38,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_LANGUAGE_NAME,173,1973,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_LANGUAGE_NAME,STRING,41,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_LANGUAGE_NAME,178,2054,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_LAST_NAME,STRING,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_LAST_NAME,782870,1954,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_LAST_NAME,STRING,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_LAST_NAME,843495,1848,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_LAST_NAME,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_LAST_NAME,856997,2035,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_LEGAL_FLAG,STRING,72,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_LEGAL_FLAG,3,1901,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_LEGAL_FLAG,STRING,72,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_LEGAL_FLAG,3,2007,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_LEGAL_FLAG,STRING,75,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_LEGAL_FLAG,3,2088,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_MAIDEN_NAME,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_MAIDEN_NAME,196667,1955,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_MAIDEN_NAME,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_MAIDEN_NAME,196672,1849,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_MAIDEN_NAME,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_MAIDEN_NAME,218159,2036,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_MARITAL_STATUS_CODE,STRING,33,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_MARITAL_STATUS_CODE,11,1862,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_MARITAL_STATUS_CODE,STRING,33,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_MARITAL_STATUS_CODE,11,1968,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_MARITAL_STATUS_CODE,STRING,36,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_MARITAL_STATUS_CODE,11,2049,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_MARITAL_STATUS_NAME,STRING,34,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_MARITAL_STATUS_NAME,13,1863,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_MARITAL_STATUS_NAME,STRING,34,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_MARITAL_STATUS_NAME,13,1969,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_MARITAL_STATUS_NAME,STRING,37,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_MARITAL_STATUS_NAME,13,2050,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_MERGED_FLAG,STRING,14,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_MERGED_FLAG,2,1843,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_MERGED_FLAG,STRING,14,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_MERGED_FLAG,2,1949,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_MERGED_FLAG,STRING,17,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_MERGED_FLAG,2,2030,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_MIDDLE_NAME,STRING,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_MIDDLE_NAME,187529,1953,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_MIDDLE_NAME,STRING,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_MIDDLE_NAME,200273,1847,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_MIDDLE_NAME,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_MIDDLE_NAME,204572,2034,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_NEONATAL_BIRTHWEIGHT,FLOAT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_NEONATAL_BIRTHWEIGHT,3456,1960,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_NEONATAL_BIRTHWEIGHT,FLOAT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_NEONATAL_BIRTHWEIGHT,3747,1854,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_NEONATAL_BIRTHWEIGHT,FLOAT64,28,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_NEONATAL_BIRTHWEIGHT,4666,2041,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_CLINIC_NUMBER_HISTORY_DB2,PATIENT_OLD_CLINIC_NUMBER,INT64,12,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_CLINIC_NUMBER_HISTORY_DB2.PATIENT_OLD_CLINIC_NUMBER,2038181,1933,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_CLINIC_NUMBER_HISTORY,PATIENT_OLD_CLINIC_NUMBER,INT64,12,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_CLINIC_NUMBER_HISTORY.PATIENT_OLD_CLINIC_NUMBER,2067624,1919,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_OLD_CLINIC_NUMBER,INT64,15,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_OLD_CLINIC_NUMBER,11777060,1950,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_OLD_CLINIC_NUMBER,INT64,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_OLD_CLINIC_NUMBER,12287425,2031,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_OLD_CLINIC_NUMBER,INT64,15,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_OLD_CLINIC_NUMBER,12550774,1844,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PHONETIC_NAME,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PHONETIC_NAME,3157,1852,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PHONETIC_NAME,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PHONETIC_NAME,3157,1958,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PHONETIC_NAME,STRING,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PHONETIC_NAME,166575,2039,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_ADDRESS_LINE_1,STRING,41,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_ADDRESS_LINE_1,7961577,1976,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_ADDRESS_LINE_1,STRING,41,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_ADDRESS_LINE_1,8492729,1870,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_ADDRESS_LINE_1,STRING,44,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_ADDRESS_LINE_1,13362897,2057,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_ADDRESS_LINE_2,STRING,42,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_ADDRESS_LINE_2,330074,1977,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_ADDRESS_LINE_2,STRING,42,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_ADDRESS_LINE_2,335144,1871,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_ADDRESS_LINE_2,STRING,45,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_ADDRESS_LINE_2,612989,2058,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_ADDRESS_LINE_3,STRING,43,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_ADDRESS_LINE_3,2738,1872,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_ADDRESS_LINE_3,STRING,43,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_ADDRESS_LINE_3,2738,1978,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_ADDRESS_LINE_3,STRING,46,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_ADDRESS_LINE_3,13785,2059,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_CITY,STRING,44,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_CITY,130580,1979,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_CITY,STRING,44,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_CITY,132038,1873,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_CITY,STRING,47,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_CITY,179385,2060,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_COUNTRY_NAME,STRING,50,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_COUNTRY_NAME,213,1985,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_COUNTRY_NAME,STRING,50,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_COUNTRY_NAME,218,1879,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_COUNTRY_NAME,STRING,53,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_COUNTRY_NAME,583,2066,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_COUNTY_NAME,STRING,49,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_COUNTY_NAME,4015,1878,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_COUNTY_NAME,STRING,49,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_COUNTY_NAME,4015,1984,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_COUNTY_NAME,STRING,52,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_COUNTY_NAME,9960,2065,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_GEO_CODE,STRING,51,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_GEO_CODE,39859,1986,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_GEO_CODE,STRING,51,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_GEO_CODE,40029,1880,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_GEO_CODE,STRING,54,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_GEO_CODE,43505,2067,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_PHONE,STRING,64,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_PHONE,7112275,1999,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_PHONE,STRING,64,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_PHONE,7513729,1893,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_PHONE,STRING,67,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_PHONE,13557871,2080,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_STATE_CODE,STRING,45,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_STATE_CODE,116,1980,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_STATE_CODE,STRING,45,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_STATE_CODE,118,1874,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_STATE_CODE,STRING,48,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_STATE_CODE,529,2061,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_STATE_NAME,STRING,46,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_STATE_NAME,113,1981,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_STATE_NAME,STRING,46,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_STATE_NAME,114,1875,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_STATE_NAME,STRING,49,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_STATE_NAME,218,2062,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_ZIPCODE,STRING,47,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_ZIPCODE,109850,1982,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_ZIPCODE,STRING,47,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_ZIPCODE,113829,1876,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_ZIPCODE,STRING,50,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_ZIPCODE,145105,2063,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_PRIMARY_ZIPCODE_PLUS_4,STRING,48,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_PRIMARY_ZIPCODE_PLUS_4,4067435,1983,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_PRIMARY_ZIPCODE_PLUS_4,STRING,48,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_PRIMARY_ZIPCODE_PLUS_4,4262015,1877,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_PRIMARY_ZIPCODE_PLUS_4,STRING,51,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_PRIMARY_ZIPCODE_PLUS_4,4532035,2064,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ADMIT_DISCHARGE_TRANSFER_LOCATION,PATIENT_PROCESS_TYPE,STRING,46,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ADMIT_DISCHARGE_TRANSFER_LOCATION.PATIENT_PROCESS_TYPE,99,2954,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_RACE_CODE,STRING,35,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_RACE_CODE,39,1864,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_RACE_CODE,STRING,35,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_RACE_CODE,39,1970,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_RACE_CODE,STRING,38,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_RACE_CODE,48,2051,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_RACE_NAME,STRING,36,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_RACE_NAME,42,1865,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_RACE_NAME,STRING,36,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_RACE_NAME,42,1971,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_RACE_NAME,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_RACE_NAME,43,2052,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,PATIENT_REFERRAL_FPK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.PATIENT_REFERRAL_FPK,93505829,4517,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_REL_OF_INFO_AUTH_DATE,DATE,77,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_REL_OF_INFO_AUTH_DATE,10136,2012,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_REL_OF_INFO_AUTH_DATE,DATE,77,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_REL_OF_INFO_AUTH_DATE,10757,1906,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_REL_OF_INFO_AUTH_DATE,DATE,80,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_REL_OF_INFO_AUTH_DATE,11703,2093,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_RELIGION_CODE,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_RELIGION_CODE,118,1974,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT,PATIENT_RELIGION_CODE,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT.PATIENT_RELIGION_CODE,120,1868,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_HISTORY,PATIENT_RELIGION_CODE,STRING,42,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_HISTORY.PATIENT_RELIGION_CODE,121,2055,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PATIENT_DB2,PATIENT_RELIGION_NAME,STRING,40,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PATIENT_DB2.PATIENT_RELIGION_NAME,198,1975,
